city_code,year,week,day,date,hour,total_orders,delivered_orders
LIM,2018,6,Monday,2/5/2018,15,112,97
LIM,2018,6,Monday,2/5/2018,16,102,87
LIM,2018,6,Monday,2/5/2018,17,75,59
LIM,2018,6,Monday,2/5/2018,18,74,56
LIM,2018,6,Monday,2/5/2018,19,71,58
LIM,2018,6,Monday,2/5/2018,20,72,51
LIM,2018,6,Monday,2/5/2018,21,42,31
LIM,2018,6,Monday,2/5/2018,22,30,17
LIM,2018,6,Monday,2/5/2018,23,10,3
LIM,2018,6,Tuesday,2/6/2018,8,4,3
LIM,2018,6,Tuesday,2/6/2018,9,79,71
LIM,2018,6,Tuesday,2/6/2018,10,132,120
LIM,2018,6,Tuesday,2/6/2018,11,108,93
LIM,2018,6,Tuesday,2/6/2018,12,121,105
LIM,2018,6,Tuesday,2/6/2018,13,132,113
LIM,2018,6,Tuesday,2/6/2018,14,140,122
LIM,2018,6,Tuesday,2/6/2018,15,119,96
LIM,2018,6,Tuesday,2/6/2018,16,88,78
LIM,2018,6,Tuesday,2/6/2018,17,99,81
LIM,2018,6,Tuesday,2/6/2018,18,65,53
LIM,2018,6,Tuesday,2/6/2018,19,73,52
LIM,2018,6,Tuesday,2/6/2018,20,70,51
LIM,2018,6,Tuesday,2/6/2018,21,61,33
LIM,2018,6,Wednesday,2/7/2018,8,14,12
LIM,2018,6,Wednesday,2/7/2018,9,71,67
LIM,2018,6,Wednesday,2/7/2018,10,28,23
LIM,2018,6,Wednesday,2/7/2018,11,39,34
LIM,2018,6,Wednesday,2/7/2018,12,126,107
LIM,2018,6,Wednesday,2/7/2018,13,121,105
LIM,2018,6,Wednesday,2/7/2018,14,147,131
LIM,2018,6,Wednesday,2/7/2018,15,140,117
LIM,2018,6,Wednesday,2/7/2018,16,124,91
LIM,2018,6,Wednesday,2/7/2018,17,89,78
LIM,2018,6,Wednesday,2/7/2018,18,75,57
LIM,2018,6,Wednesday,2/7/2018,19,85,68
LIM,2018,6,Wednesday,2/7/2018,20,83,54
LIM,2018,6,Wednesday,2/7/2018,21,51,29
LIM,2018,6,Wednesday,2/7/2018,22,25,19
LIM,2018,6,Wednesday,2/7/2018,23,6,3
LIM,2018,6,Thursday,2/8/2018,7,10,10
LIM,2018,6,Thursday,2/8/2018,8,43,38
LIM,2018,6,Thursday,2/8/2018,9,106,95
LIM,2018,6,Thursday,2/8/2018,10,133,126
LIM,2018,6,Thursday,2/8/2018,11,121,94
LIM,2018,6,Thursday,2/8/2018,12,140,121
LIM,2018,6,Thursday,2/8/2018,13,106,87
LIM,2018,6,Thursday,2/8/2018,14,129,114
LIM,2018,6,Thursday,2/8/2018,15,120,104
LIM,2018,6,Thursday,2/8/2018,16,103,89
LIM,2018,6,Thursday,2/8/2018,17,87,70
LIM,2018,6,Thursday,2/8/2018,18,84,69
LIM,2018,6,Thursday,2/8/2018,19,94,76
LIM,2018,6,Thursday,2/8/2018,20,83,65
LIM,2018,6,Thursday,2/8/2018,21,59,44
LIM,2018,6,Thursday,2/8/2018,22,33,21
LIM,2018,6,Thursday,2/8/2018,23,15,3
LIM,2018,6,Friday,2/9/2018,7,20,18
LIM,2018,6,Friday,2/9/2018,8,72,53
LIM,2018,6,Friday,2/9/2018,9,139,126
LIM,2018,6,Friday,2/9/2018,10,123,111
LIM,2018,6,Friday,2/9/2018,11,141,123
LIM,2018,6,Friday,2/9/2018,12,163,141
LIM,2018,6,Friday,2/9/2018,13,145,129
LIM,2018,6,Friday,2/9/2018,14,117,96
LIM,2018,6,Friday,2/9/2018,15,136,107
LIM,2018,6,Friday,2/9/2018,16,136,103
LIM,2018,6,Friday,2/9/2018,17,96,80
LIM,2018,6,Friday,2/9/2018,18,97,71
LIM,2018,6,Friday,2/9/2018,19,91,70
LIM,2018,6,Friday,2/9/2018,20,101,78
LIM,2018,6,Friday,2/9/2018,21,72,44
LIM,2018,6,Friday,2/9/2018,22,39,15
LIM,2018,6,Friday,2/9/2018,23,5,0
LIM,2018,6,Saturday,2/10/2018,7,9,6
LIM,2018,6,Saturday,2/10/2018,8,36,31
LIM,2018,6,Saturday,2/10/2018,9,63,55
LIM,2018,6,Saturday,2/10/2018,10,64,57
LIM,2018,6,Saturday,2/10/2018,11,77,64
LIM,2018,6,Saturday,2/10/2018,12,88,73
LIM,2018,6,Saturday,2/10/2018,13,103,81
LIM,2018,6,Saturday,2/10/2018,14,67,54
LIM,2018,6,Saturday,2/10/2018,15,89,76
LIM,2018,6,Saturday,2/10/2018,16,69,52
LIM,2018,6,Saturday,2/10/2018,17,50,39
LIM,2018,6,Saturday,2/10/2018,18,64,49
LIM,2018,6,Saturday,2/10/2018,19,82,61
LIM,2018,6,Saturday,2/10/2018,20,84,64
LIM,2018,6,Saturday,2/10/2018,21,58,36
LIM,2018,6,Saturday,2/10/2018,22,38,28
LIM,2018,6,Saturday,2/10/2018,23,12,3
LIM,2018,6,Sunday,2/11/2018,7,3,1
LIM,2018,6,Sunday,2/11/2018,8,9,8
LIM,2018,6,Sunday,2/11/2018,9,25,18
LIM,2018,6,Sunday,2/11/2018,10,29,21
LIM,2018,6,Sunday,2/11/2018,11,43,32
LIM,2018,6,Sunday,2/11/2018,12,66,60
LIM,2018,6,Sunday,2/11/2018,13,50,43
LIM,2018,6,Sunday,2/11/2018,14,59,48
LIM,2018,6,Sunday,2/11/2018,15,56,50
LIM,2018,6,Sunday,2/11/2018,16,62,53
LIM,2018,6,Sunday,2/11/2018,17,50,37
LIM,2018,6,Sunday,2/11/2018,18,51,39
LIM,2018,6,Sunday,2/11/2018,19,89,63
LIM,2018,6,Sunday,2/11/2018,20,98,74
LIM,2018,6,Sunday,2/11/2018,21,66,42
LIM,2018,6,Sunday,2/11/2018,22,42,31
LIM,2018,6,Sunday,2/11/2018,23,5,2
LIM,2018,7,Monday,2/12/2018,7,12,10
LIM,2018,7,Monday,2/12/2018,8,54,33
LIM,2018,7,Monday,2/12/2018,9,109,95
LIM,2018,7,Monday,2/12/2018,10,141,121
LIM,2018,7,Monday,2/12/2018,11,126,108
LIM,2018,7,Monday,2/12/2018,12,140,128
LIM,2018,7,Monday,2/12/2018,13,131,108
LIM,2018,7,Monday,2/12/2018,14,136,119
LIM,2018,7,Monday,2/12/2018,15,152,136
LIM,2018,7,Monday,2/12/2018,16,104,88
LIM,2018,7,Monday,2/12/2018,17,99,74
LIM,2018,7,Monday,2/12/2018,18,81,62
LIM,2018,7,Monday,2/12/2018,19,94,70
LIM,2018,7,Monday,2/12/2018,20,79,60
LIM,2018,7,Monday,2/12/2018,21,60,34
LIM,2018,7,Monday,2/12/2018,22,32,20
LIM,2018,7,Monday,2/12/2018,23,14,3
LIM,2018,7,Tuesday,2/13/2018,7,11,10
LIM,2018,7,Tuesday,2/13/2018,8,52,44
LIM,2018,7,Tuesday,2/13/2018,9,128,108
LIM,2018,7,Tuesday,2/13/2018,10,158,136
LIM,2018,7,Tuesday,2/13/2018,11,130,109
LIM,2018,7,Tuesday,2/13/2018,12,154,126
LIM,2018,7,Tuesday,2/13/2018,13,132,106
LIM,2018,7,Tuesday,2/13/2018,14,127,109
LIM,2018,7,Tuesday,2/13/2018,15,144,128
LIM,2018,7,Tuesday,2/13/2018,16,122,96
LIM,2018,7,Tuesday,2/13/2018,17,138,101
LIM,2018,7,Tuesday,2/13/2018,18,88,63
LIM,2018,7,Tuesday,2/13/2018,19,111,80
LIM,2018,7,Tuesday,2/13/2018,20,85,64
LIM,2018,7,Tuesday,2/13/2018,21,57,38
LIM,2018,7,Tuesday,2/13/2018,22,41,28
LIM,2018,7,Tuesday,2/13/2018,23,4,2
LIM,2018,7,Wednesday,2/14/2018,7,43,34
LIM,2018,7,Wednesday,2/14/2018,8,34,26
LIM,2018,7,Wednesday,2/14/2018,9,133,106
LIM,2018,7,Wednesday,2/14/2018,10,205,160
LIM,2018,7,Wednesday,2/14/2018,11,189,149
LIM,2018,7,Wednesday,2/14/2018,12,165,118
LIM,2018,7,Wednesday,2/14/2018,13,171,133
LIM,2018,7,Wednesday,2/14/2018,14,182,136
LIM,2018,7,Wednesday,2/14/2018,15,173,126
LIM,2018,7,Wednesday,2/14/2018,16,144,108
LIM,2018,7,Wednesday,2/14/2018,17,119,83
LIM,2018,7,Wednesday,2/14/2018,18,98,75
LIM,2018,7,Wednesday,2/14/2018,19,93,61
LIM,2018,7,Wednesday,2/14/2018,20,75,41
LIM,2018,7,Wednesday,2/14/2018,21,52,28
LIM,2018,7,Wednesday,2/14/2018,22,32,16
LIM,2018,7,Wednesday,2/14/2018,23,10,1
LIM,2018,7,Thursday,2/15/2018,7,14,11
LIM,2018,7,Thursday,2/15/2018,8,72,60
LIM,2018,7,Thursday,2/15/2018,9,108,85
LIM,2018,7,Thursday,2/15/2018,10,142,125
LIM,2018,7,Thursday,2/15/2018,11,140,114
LIM,2018,7,Thursday,2/15/2018,12,158,137
LIM,2018,7,Thursday,2/15/2018,13,128,110
LIM,2018,7,Thursday,2/15/2018,14,142,107
LIM,2018,7,Thursday,2/15/2018,15,145,103
LIM,2018,7,Thursday,2/15/2018,16,118,85
LIM,2018,7,Thursday,2/15/2018,17,96,62
LIM,2018,7,Thursday,2/15/2018,18,115,68
LIM,2018,7,Thursday,2/15/2018,19,114,81
LIM,2018,7,Thursday,2/15/2018,20,75,53
LIM,2018,7,Thursday,2/15/2018,21,66,37
LIM,2018,7,Thursday,2/15/2018,22,33,15
LIM,2018,7,Thursday,2/15/2018,23,6,4
LIM,2018,7,Friday,2/16/2018,7,17,14
LIM,2018,7,Friday,2/16/2018,8,78,68
LIM,2018,7,Friday,2/16/2018,9,136,113
LIM,2018,7,Friday,2/16/2018,10,167,139
LIM,2018,7,Friday,2/16/2018,11,166,137
LIM,2018,7,Friday,2/16/2018,12,160,134
LIM,2018,7,Friday,2/16/2018,13,150,127
LIM,2018,7,Friday,2/16/2018,14,134,120
LIM,2018,7,Friday,2/16/2018,15,140,120
LIM,2018,7,Friday,2/16/2018,16,121,94
LIM,2018,7,Friday,2/16/2018,17,104,82
LIM,2018,7,Friday,2/16/2018,18,104,72
LIM,2018,7,Friday,2/16/2018,19,122,92
LIM,2018,7,Friday,2/16/2018,20,103,64
LIM,2018,7,Friday,2/16/2018,21,64,42
LIM,2018,7,Friday,2/16/2018,22,58,31
LIM,2018,7,Friday,2/16/2018,23,11,5
LIM,2018,7,Saturday,2/17/2018,7,4,3
LIM,2018,7,Saturday,2/17/2018,8,37,29
LIM,2018,7,Saturday,2/17/2018,9,76,66
LIM,2018,7,Saturday,2/17/2018,10,91,77
LIM,2018,7,Saturday,2/17/2018,11,89,74
LIM,2018,7,Saturday,2/17/2018,12,117,97
LIM,2018,7,Saturday,2/17/2018,13,88,71
LIM,2018,7,Saturday,2/17/2018,14,76,59
LIM,2018,7,Saturday,2/17/2018,15,61,42
LIM,2018,7,Saturday,2/17/2018,16,71,53
LIM,2018,7,Saturday,2/17/2018,17,74,61
LIM,2018,7,Saturday,2/17/2018,18,61,40
LIM,2018,7,Saturday,2/17/2018,19,85,68
LIM,2018,7,Saturday,2/17/2018,20,116,98
LIM,2018,7,Saturday,2/17/2018,21,75,56
LIM,2018,7,Saturday,2/17/2018,22,40,23
LIM,2018,7,Saturday,2/17/2018,23,6,0
LIM,2018,7,Sunday,2/18/2018,7,7,3
LIM,2018,7,Sunday,2/18/2018,8,9,7
LIM,2018,7,Sunday,2/18/2018,9,31,20
LIM,2018,7,Sunday,2/18/2018,10,37,30
LIM,2018,7,Sunday,2/18/2018,11,46,41
LIM,2018,7,Sunday,2/18/2018,12,71,61
LIM,2018,7,Sunday,2/18/2018,13,68,53
LIM,2018,7,Sunday,2/18/2018,14,60,44
LIM,2018,7,Sunday,2/18/2018,15,67,57
LIM,2018,7,Sunday,2/18/2018,16,55,47
LIM,2018,7,Sunday,2/18/2018,17,53,40
LIM,2018,7,Sunday,2/18/2018,18,82,57
LIM,2018,7,Sunday,2/18/2018,19,96,64
LIM,2018,7,Sunday,2/18/2018,20,78,52
LIM,2018,7,Sunday,2/18/2018,21,65,48
LIM,2018,7,Sunday,2/18/2018,22,36,20
LIM,2018,7,Sunday,2/18/2018,23,8,2
LIM,2018,8,Monday,2/19/2018,7,16,15
LIM,2018,8,Monday,2/19/2018,8,41,37
LIM,2018,8,Monday,2/19/2018,9,113,92
LIM,2018,8,Monday,2/19/2018,10,131,120
LIM,2018,8,Monday,2/19/2018,11,140,124
LIM,2018,8,Monday,2/19/2018,12,154,131
LIM,2018,8,Monday,2/19/2018,13,98,84
LIM,2018,8,Monday,2/19/2018,14,142,122
LIM,2018,8,Monday,2/19/2018,15,156,131
LIM,2018,8,Monday,2/19/2018,16,126,108
LIM,2018,8,Monday,2/19/2018,17,112,89
LIM,2018,8,Monday,2/19/2018,18,87,71
LIM,2018,8,Monday,2/19/2018,19,103,83
LIM,2018,8,Monday,2/19/2018,20,84,74
LIM,2018,8,Monday,2/19/2018,21,64,54
LIM,2018,8,Monday,2/19/2018,22,25,21
LIM,2018,8,Monday,2/19/2018,23,11,6
LIM,2018,8,Tuesday,2/20/2018,7,16,15
LIM,2018,8,Tuesday,2/20/2018,8,67,60
LIM,2018,8,Tuesday,2/20/2018,9,91,72
LIM,2018,8,Tuesday,2/20/2018,10,128,109
LIM,2018,8,Tuesday,2/20/2018,11,121,105
LIM,2018,8,Tuesday,2/20/2018,12,135,113
LIM,2018,8,Tuesday,2/20/2018,13,104,88
LIM,2018,8,Tuesday,2/20/2018,14,126,113
LIM,2018,8,Tuesday,2/20/2018,15,149,131
LIM,2018,8,Tuesday,2/20/2018,16,126,113
LIM,2018,8,Tuesday,2/20/2018,17,119,102
LIM,2018,8,Tuesday,2/20/2018,18,99,83
LIM,2018,8,Tuesday,2/20/2018,19,99,79
LIM,2018,8,Tuesday,2/20/2018,20,95,79
LIM,2018,8,Tuesday,2/20/2018,21,67,56
LIM,2018,8,Tuesday,2/20/2018,22,36,30
LIM,2018,8,Tuesday,2/20/2018,23,13,5
LIM,2018,8,Wednesday,2/21/2018,7,19,19
LIM,2018,8,Wednesday,2/21/2018,8,57,50
LIM,2018,8,Wednesday,2/21/2018,9,122,100
LIM,2018,8,Wednesday,2/21/2018,10,133,119
LIM,2018,8,Wednesday,2/21/2018,11,143,122
LIM,2018,8,Wednesday,2/21/2018,12,141,114
LIM,2018,8,Wednesday,2/21/2018,13,117,105
LIM,2018,8,Wednesday,2/21/2018,14,152,140
LIM,2018,8,Wednesday,2/21/2018,15,145,128
LIM,2018,8,Wednesday,2/21/2018,16,156,130
LIM,2018,8,Wednesday,2/21/2018,17,124,96
LIM,2018,8,Wednesday,2/21/2018,18,113,96
LIM,2018,8,Wednesday,2/21/2018,19,117,83
LIM,2018,8,Wednesday,2/21/2018,20,102,86
LIM,2018,8,Wednesday,2/21/2018,21,62,53
LIM,2018,8,Wednesday,2/21/2018,22,42,31
LIM,2018,8,Wednesday,2/21/2018,23,18,8
LIM,2018,8,Thursday,2/22/2018,7,17,14
LIM,2018,8,Thursday,2/22/2018,8,64,56
LIM,2018,8,Thursday,2/22/2018,9,128,112
LIM,2018,8,Thursday,2/22/2018,10,129,120
LIM,2018,8,Thursday,2/22/2018,11,155,137
LIM,2018,8,Thursday,2/22/2018,12,175,145
LIM,2018,8,Thursday,2/22/2018,13,153,112
LIM,2018,8,Thursday,2/22/2018,14,136,118
LIM,2018,8,Thursday,2/22/2018,15,174,146
LIM,2018,8,Thursday,2/22/2018,16,132,113
LIM,2018,8,Thursday,2/22/2018,17,122,84
LIM,2018,8,Thursday,2/22/2018,18,106,66
LIM,2018,8,Thursday,2/22/2018,19,116,84
LIM,2018,8,Thursday,2/22/2018,20,75,46
LIM,2018,8,Thursday,2/22/2018,21,55,31
LIM,2018,8,Thursday,2/22/2018,22,42,23
LIM,2018,8,Thursday,2/22/2018,23,15,7
LIM,2018,8,Friday,2/23/2018,7,19,17
LIM,2018,8,Friday,2/23/2018,8,59,44
LIM,2018,8,Friday,2/23/2018,9,133,116
LIM,2018,8,Friday,2/23/2018,10,144,128
LIM,2018,8,Friday,2/23/2018,11,163,141
LIM,2018,8,Friday,2/23/2018,12,149,123
LIM,2018,8,Friday,2/23/2018,13,138,111
LIM,2018,8,Friday,2/23/2018,14,163,130
LIM,2018,8,Friday,2/23/2018,15,123,102
LIM,2018,8,Friday,2/23/2018,16,135,102
LIM,2018,8,Friday,2/23/2018,17,94,74
LIM,2018,8,Friday,2/23/2018,18,107,89
LIM,2018,8,Friday,2/23/2018,19,122,106
LIM,2018,8,Friday,2/23/2018,20,98,81
LIM,2018,8,Friday,2/23/2018,21,86,61
LIM,2018,8,Friday,2/23/2018,22,46,30
LIM,2018,8,Friday,2/23/2018,23,11,2
LIM,2018,8,Saturday,2/24/2018,7,5,5
LIM,2018,8,Saturday,2/24/2018,8,42,34
LIM,2018,8,Saturday,2/24/2018,9,46,41
LIM,2018,8,Saturday,2/24/2018,10,65,59
LIM,2018,8,Saturday,2/24/2018,11,68,58
LIM,2018,8,Saturday,2/24/2018,12,97,89
LIM,2018,8,Saturday,2/24/2018,13,98,73
LIM,2018,8,Saturday,2/24/2018,14,90,67
LIM,2018,8,Saturday,2/24/2018,15,70,53
LIM,2018,8,Saturday,2/24/2018,16,80,62
LIM,2018,8,Saturday,2/24/2018,17,57,45
LIM,2018,8,Saturday,2/24/2018,18,62,50
LIM,2018,8,Saturday,2/24/2018,19,95,81
LIM,2018,8,Saturday,2/24/2018,20,104,87
LIM,2018,8,Saturday,2/24/2018,21,65,52
LIM,2018,8,Saturday,2/24/2018,22,42,33
LIM,2018,8,Saturday,2/24/2018,23,8,5
LIM,2018,8,Sunday,2/25/2018,7,5,3
LIM,2018,8,Sunday,2/25/2018,8,17,12
LIM,2018,8,Sunday,2/25/2018,9,44,36
LIM,2018,8,Sunday,2/25/2018,10,35,24
LIM,2018,8,Sunday,2/25/2018,11,37,33
LIM,2018,8,Sunday,2/25/2018,12,87,75
LIM,2018,8,Sunday,2/25/2018,13,50,39
LIM,2018,8,Sunday,2/25/2018,14,56,38
LIM,2018,8,Sunday,2/25/2018,15,74,69
LIM,2018,8,Sunday,2/25/2018,16,69,49
LIM,2018,8,Sunday,2/25/2018,17,41,28
LIM,2018,8,Sunday,2/25/2018,18,63,52
LIM,2018,8,Sunday,2/25/2018,19,73,49
LIM,2018,8,Sunday,2/25/2018,20,82,62
LIM,2018,8,Sunday,2/25/2018,21,64,56
LIM,2018,8,Sunday,2/25/2018,22,33,18
LIM,2018,8,Sunday,2/25/2018,23,8,2
LIM,2018,9,Monday,2/26/2018,7,10,10
LIM,2018,9,Monday,2/26/2018,8,59,51
LIM,2018,9,Monday,2/26/2018,9,117,107
LIM,2018,9,Monday,2/26/2018,10,133,118
LIM,2018,9,Monday,2/26/2018,11,146,126
LIM,2018,9,Monday,2/26/2018,12,126,107
LIM,2018,9,Monday,2/26/2018,13,138,108
LIM,2018,9,Monday,2/26/2018,14,141,115
LIM,2018,9,Monday,2/26/2018,15,122,100
LIM,2018,9,Monday,2/26/2018,16,115,98
LIM,2018,9,Monday,2/26/2018,17,95,68
LIM,2018,9,Monday,2/26/2018,18,74,60
LIM,2018,9,Monday,2/26/2018,19,81,67
LIM,2018,9,Monday,2/26/2018,20,83,66
LIM,2018,9,Monday,2/26/2018,21,47,39
LIM,2018,9,Monday,2/26/2018,22,29,13
LIM,2018,9,Monday,2/26/2018,23,10,5
LIM,2018,9,Tuesday,2/27/2018,7,17,17
LIM,2018,9,Tuesday,2/27/2018,8,75,61
LIM,2018,9,Tuesday,2/27/2018,9,110,102
LIM,2018,9,Tuesday,2/27/2018,10,128,113
LIM,2018,9,Tuesday,2/27/2018,11,165,145
LIM,2018,9,Tuesday,2/27/2018,12,140,125
LIM,2018,9,Tuesday,2/27/2018,13,134,108
LIM,2018,9,Tuesday,2/27/2018,14,153,132
LIM,2018,9,Tuesday,2/27/2018,15,136,112
LIM,2018,9,Tuesday,2/27/2018,16,140,104
LIM,2018,9,Tuesday,2/27/2018,17,110,89
LIM,2018,9,Tuesday,2/27/2018,18,104,79
LIM,2018,9,Tuesday,2/27/2018,19,105,67
LIM,2018,9,Tuesday,2/27/2018,20,96,70
LIM,2018,9,Tuesday,2/27/2018,21,56,39
LIM,2018,9,Tuesday,2/27/2018,22,27,14
LIM,2018,9,Tuesday,2/27/2018,23,4,2
LIM,2018,9,Wednesday,2/28/2018,1,1,1
LIM,2018,9,Wednesday,2/28/2018,7,15,13
LIM,2018,9,Wednesday,2/28/2018,8,73,62
LIM,2018,9,Wednesday,2/28/2018,9,114,99
LIM,2018,9,Wednesday,2/28/2018,10,127,112
LIM,2018,9,Wednesday,2/28/2018,11,158,138
LIM,2018,9,Wednesday,2/28/2018,12,188,154
LIM,2018,9,Wednesday,2/28/2018,13,120,103
LIM,2018,9,Wednesday,2/28/2018,14,157,129
LIM,2018,9,Wednesday,2/28/2018,15,136,116
LIM,2018,9,Wednesday,2/28/2018,16,154,122
LIM,2018,9,Wednesday,2/28/2018,17,99,69
LIM,2018,9,Wednesday,2/28/2018,18,121,92
LIM,2018,9,Wednesday,2/28/2018,19,100,74
LIM,2018,9,Wednesday,2/28/2018,20,99,73
LIM,2018,9,Wednesday,2/28/2018,21,67,37
LIM,2018,9,Wednesday,2/28/2018,22,53,19
LIM,2018,9,Wednesday,2/28/2018,23,13,5
LIM,2018,9,Thursday,3/1/2018,7,25,23
LIM,2018,9,Thursday,3/1/2018,8,62,51
LIM,2018,9,Thursday,3/1/2018,9,115,102
LIM,2018,9,Thursday,3/1/2018,10,138,123
LIM,2018,9,Thursday,3/1/2018,11,138,113
LIM,2018,9,Thursday,3/1/2018,12,153,129
LIM,2018,9,Thursday,3/1/2018,13,126,106
LIM,2018,9,Thursday,3/1/2018,14,138,106
LIM,2018,9,Thursday,3/1/2018,15,140,101
LIM,2018,9,Thursday,3/1/2018,16,152,115
LIM,2018,9,Thursday,3/1/2018,17,127,97
LIM,2018,9,Thursday,3/1/2018,18,103,71
LIM,2018,9,Thursday,3/1/2018,19,116,90
LIM,2018,9,Thursday,3/1/2018,20,91,65
LIM,2018,9,Thursday,3/1/2018,21,73,48
LIM,2018,9,Thursday,3/1/2018,22,39,19
LIM,2018,9,Thursday,3/1/2018,23,5,4
LIM,2018,9,Friday,3/2/2018,7,26,20
LIM,2018,9,Friday,3/2/2018,8,77,56
LIM,2018,9,Friday,3/2/2018,9,134,117
LIM,2018,9,Friday,3/2/2018,10,159,131
LIM,2018,9,Friday,3/2/2018,11,186,156
LIM,2018,9,Friday,3/2/2018,12,203,159
LIM,2018,9,Friday,3/2/2018,13,126,105
LIM,2018,9,Friday,3/2/2018,14,156,133
LIM,2018,9,Friday,3/2/2018,15,193,159
LIM,2018,9,Friday,3/2/2018,16,175,142
LIM,2018,9,Friday,3/2/2018,17,144,111
LIM,2018,9,Friday,3/2/2018,18,138,89
LIM,2018,9,Friday,3/2/2018,19,138,100
LIM,2018,9,Friday,3/2/2018,20,122,98
LIM,2018,9,Friday,3/2/2018,21,106,76
LIM,2018,9,Friday,3/2/2018,22,52,27
LIM,2018,9,Friday,3/2/2018,23,18,1
LIM,2018,9,Saturday,3/3/2018,7,11,9
LIM,2018,9,Saturday,3/3/2018,8,38,30
LIM,2018,9,Saturday,3/3/2018,9,65,57
LIM,2018,9,Saturday,3/3/2018,10,68,60
LIM,2018,9,Saturday,3/3/2018,11,94,76
LIM,2018,9,Saturday,3/3/2018,12,132,112
LIM,2018,9,Saturday,3/3/2018,13,100,75
LIM,2018,9,Saturday,3/3/2018,14,113,91
LIM,2018,9,Saturday,3/3/2018,15,83,77
LIM,2018,9,Saturday,3/3/2018,16,81,69
LIM,2018,9,Saturday,3/3/2018,17,78,67
LIM,2018,9,Saturday,3/3/2018,18,67,57
LIM,2018,9,Saturday,3/3/2018,19,117,95
LIM,2018,9,Saturday,3/3/2018,20,113,100
LIM,2018,9,Saturday,3/3/2018,21,98,78
LIM,2018,9,Saturday,3/3/2018,22,42,32
LIM,2018,9,Saturday,3/3/2018,23,19,9
LIM,2018,9,Sunday,3/4/2018,7,4,3
LIM,2018,9,Sunday,3/4/2018,8,21,8
LIM,2018,9,Sunday,3/4/2018,9,40,34
LIM,2018,9,Sunday,3/4/2018,10,57,44
LIM,2018,9,Sunday,3/4/2018,11,71,58
LIM,2018,9,Sunday,3/4/2018,12,83,67
LIM,2018,9,Sunday,3/4/2018,13,69,54
LIM,2018,9,Sunday,3/4/2018,14,75,60
LIM,2018,9,Sunday,3/4/2018,15,75,59
LIM,2018,9,Sunday,3/4/2018,16,86,68
LIM,2018,9,Sunday,3/4/2018,17,62,48
LIM,2018,9,Sunday,3/4/2018,18,90,76
LIM,2018,9,Sunday,3/4/2018,19,97,72
LIM,2018,9,Sunday,3/4/2018,20,89,69
LIM,2018,9,Sunday,3/4/2018,21,65,51
LIM,2018,9,Sunday,3/4/2018,22,37,22
LIM,2018,9,Sunday,3/4/2018,23,5,2
LIM,2018,10,Monday,3/5/2018,7,14,14
LIM,2018,10,Monday,3/5/2018,8,63,58
LIM,2018,10,Monday,3/5/2018,9,129,123
LIM,2018,10,Monday,3/5/2018,10,137,128
LIM,2018,10,Monday,3/5/2018,11,159,147
LIM,2018,10,Monday,3/5/2018,12,159,142
LIM,2018,10,Monday,3/5/2018,13,142,125
LIM,2018,10,Monday,3/5/2018,14,142,132
LIM,2018,10,Monday,3/5/2018,15,185,154
LIM,2018,10,Monday,3/5/2018,16,154,129
LIM,2018,10,Monday,3/5/2018,17,111,91
LIM,2018,10,Monday,3/5/2018,18,108,88
LIM,2018,10,Monday,3/5/2018,19,104,76
LIM,2018,10,Monday,3/5/2018,20,106,84
LIM,2018,10,Monday,3/5/2018,21,73,53
LIM,2018,10,Monday,3/5/2018,22,36,25
LIM,2018,10,Monday,3/5/2018,23,12,4
LIM,2018,10,Tuesday,3/6/2018,7,13,12
LIM,2018,10,Tuesday,3/6/2018,8,65,54
LIM,2018,10,Tuesday,3/6/2018,9,111,104
LIM,2018,10,Tuesday,3/6/2018,10,149,133
LIM,2018,10,Tuesday,3/6/2018,11,169,154
LIM,2018,10,Tuesday,3/6/2018,12,154,134
LIM,2018,10,Tuesday,3/6/2018,13,114,101
LIM,2018,10,Tuesday,3/6/2018,14,151,131
LIM,2018,10,Tuesday,3/6/2018,15,192,152
LIM,2018,10,Tuesday,3/6/2018,16,145,101
LIM,2018,10,Tuesday,3/6/2018,17,118,88
LIM,2018,10,Tuesday,3/6/2018,18,108,89
LIM,2018,10,Tuesday,3/6/2018,19,119,94
LIM,2018,10,Tuesday,3/6/2018,20,110,86
LIM,2018,10,Tuesday,3/6/2018,21,70,50
LIM,2018,10,Tuesday,3/6/2018,22,45,31
LIM,2018,10,Tuesday,3/6/2018,23,9,5
LIM,2018,10,Wednesday,3/7/2018,7,14,14
LIM,2018,10,Wednesday,3/7/2018,8,69,61
LIM,2018,10,Wednesday,3/7/2018,9,108,100
LIM,2018,10,Wednesday,3/7/2018,10,175,162
LIM,2018,10,Wednesday,3/7/2018,11,174,155
LIM,2018,10,Wednesday,3/7/2018,12,171,149
LIM,2018,10,Wednesday,3/7/2018,13,153,132
LIM,2018,10,Wednesday,3/7/2018,14,167,146
LIM,2018,10,Wednesday,3/7/2018,15,183,151
LIM,2018,10,Wednesday,3/7/2018,16,163,138
LIM,2018,10,Wednesday,3/7/2018,17,142,122
LIM,2018,10,Wednesday,3/7/2018,18,122,112
LIM,2018,10,Wednesday,3/7/2018,19,116,97
LIM,2018,10,Wednesday,3/7/2018,20,130,102
LIM,2018,10,Wednesday,3/7/2018,21,66,40
LIM,2018,10,Wednesday,3/7/2018,22,39,22
LIM,2018,10,Wednesday,3/7/2018,23,17,4
