city,date,weekday,hour,concat,SeasonalNaive,HoltWinters,Arima,TBATS
SJL,2021-01-14,Thursday,15,SJL4421015,3,5,5,5
SJL,2021-01-14,Thursday,16,SJL4421016,4,6,6,6
SJL,2021-01-14,Thursday,17,SJL4421017,4,7,6,6
SJL,2021-01-14,Thursday,18,SJL4421018,7,11,10,10
SJL,2021-01-14,Thursday,19,SJL4421019,5,8,7,7
SJL,2021-01-14,Thursday,20,SJL4421020,0,0,0,0
SJL,2021-01-14,Thursday,21,SJL4421021,0,0,0,0
SJL,2021-01-14,Thursday,22,SJL4421022,0,0,0,0
SJL,2021-01-14,Thursday,23,SJL4421023,0,0,0,0
SJL,2021-01-15,Friday,0,SJL442110,0,0,0,0
SJL,2021-01-15,Friday,1,SJL442111,0,0,0,0
SJL,2021-01-15,Friday,6,SJL442116,0,0,0,0
SJL,2021-01-15,Friday,7,SJL442117,0,0,0,0
SJL,2021-01-15,Friday,8,SJL442118,0,0,0,0
SJL,2021-01-15,Friday,9,SJL442119,0,0,0,0
SJL,2021-01-15,Friday,10,SJL4421110,0,0,0,0
SJL,2021-01-15,Friday,11,SJL4421111,2,2,2,2
SJL,2021-01-15,Friday,12,SJL4421112,7,10,9,9
SJL,2021-01-15,Friday,13,SJL4421113,7,11,10,10
SJL,2021-01-15,Friday,14,SJL4421114,6,9,8,8
SJL,2021-01-15,Friday,15,SJL4421115,5,7,7,7
SJL,2021-01-15,Friday,16,SJL4421116,4,6,6,6
SJL,2021-01-15,Friday,17,SJL4421117,5,7,7,7
SJL,2021-01-15,Friday,18,SJL4421118,9,13,12,12
SJL,2021-01-15,Friday,19,SJL4421119,5,8,7,7
SJL,2021-01-15,Friday,20,SJL4421120,0,0,0,0
SJL,2021-01-15,Friday,21,SJL4421121,0,0,0,0
SJL,2021-01-15,Friday,22,SJL4421122,0,0,0,0
SJL,2021-01-15,Friday,23,SJL4421123,0,0,0,0
SJL,2021-01-16,Saturday,0,SJL442120,0,0,0,0
SJL,2021-01-16,Saturday,1,SJL442121,0,0,0,0
SJL,2021-01-16,Saturday,6,SJL442126,0,0,0,0
SJL,2021-01-16,Saturday,7,SJL442127,0,0,0,0
SJL,2021-01-16,Saturday,8,SJL442128,0,0,0,0
SJL,2021-01-16,Saturday,9,SJL442129,0,0,0,0
SJL,2021-01-16,Saturday,10,SJL4421210,0,0,0,0
SJL,2021-01-16,Saturday,11,SJL4421211,3,3,3,3
SJL,2021-01-16,Saturday,12,SJL4421212,8,10,9,9
SJL,2021-01-16,Saturday,13,SJL4421213,10,12,12,11
SJL,2021-01-16,Saturday,14,SJL4421214,9,11,10,10
SJL,2021-01-16,Saturday,15,SJL4421215,5,6,6,6
SJL,2021-01-16,Saturday,16,SJL4421216,6,8,8,7
SJL,2021-01-16,Saturday,17,SJL4421217,5,6,6,5
SJL,2021-01-16,Saturday,18,SJL4421218,7,9,9,8
SJL,2021-01-16,Saturday,19,SJL4421219,6,8,8,7
SJL,2021-01-16,Saturday,20,SJL4421220,0,0,0,0
SJL,2021-01-16,Saturday,21,SJL4421221,0,0,0,0
SJL,2021-01-16,Saturday,22,SJL4421222,0,0,0,0
SJL,2021-01-16,Saturday,23,SJL4421223,0,0,0,0
SJL,2021-01-17,Sunday,0,SJL442130,0,0,0,0
SJL,2021-01-17,Sunday,1,SJL442131,0,0,0,0
SJL,2021-01-17,Sunday,6,SJL442136,0,0,0,0
SJL,2021-01-17,Sunday,7,SJL442137,0,0,0,0
SJL,2021-01-17,Sunday,8,SJL442138,0,0,0,0
SJL,2021-01-17,Sunday,9,SJL442139,0,0,0,0
SJL,2021-01-17,Sunday,10,SJL4421310,0,0,0,0
SJL,2021-01-17,Sunday,11,SJL4421311,3,3,3,4
SJL,2021-01-17,Sunday,12,SJL4421312,9,10,10,11
SJL,2021-01-17,Sunday,13,SJL4421313,10,11,11,12
SJL,2021-01-17,Sunday,14,SJL4421314,11,12,12,13
SJL,2021-01-17,Sunday,15,SJL4421315,6,6,6,7
SJL,2021-01-17,Sunday,16,SJL4421316,6,7,7,7
SJL,2021-01-17,Sunday,17,SJL4421317,6,7,7,8
SJL,2021-01-17,Sunday,18,SJL4421318,7,8,8,9
SJL,2021-01-17,Sunday,19,SJL4421319,7,8,8,8
SJL,2021-01-17,Sunday,20,SJL4421320,0,0,0,0
SJL,2021-01-17,Sunday,21,SJL4421321,0,0,0,0
SJL,2021-01-17,Sunday,22,SJL4421322,0,0,0,0
SJL,2021-01-17,Sunday,23,SJL4421323,0,0,0,0
SJL,2021-01-18,Monday,0,SJL442140,0,0,0,0
SJL,2021-01-18,Monday,1,SJL442141,0,0,0,0
SJL,2021-01-18,Monday,6,SJL442146,0,0,0,0
SJL,2021-01-18,Monday,7,SJL442147,0,0,0,0
SJL,2021-01-18,Monday,8,SJL442148,0,0,0,0
SJL,2021-01-18,Monday,9,SJL442149,0,0,0,0
SJL,2021-01-18,Monday,10,SJL4421410,0,0,0,0
SJL,2021-01-18,Monday,11,SJL4421411,3,3,3,4
SJL,2021-01-18,Monday,12,SJL4421412,9,9,9,12
SJL,2021-01-18,Monday,13,SJL4421413,11,12,12,16
SJL,2021-01-18,Monday,14,SJL4421414,9,10,10,13
SJL,2021-01-18,Monday,15,SJL4421415,3,4,4,5
SJL,2021-01-18,Monday,16,SJL4421416,7,8,8,10
SJL,2021-01-18,Monday,17,SJL4421417,6,6,6,9
SJL,2021-01-18,Monday,18,SJL4421418,12,12,13,17
SJL,2021-01-18,Monday,19,SJL4421419,9,9,9,12
SJL,2021-01-18,Monday,20,SJL4421420,0,0,0,0
SJL,2021-01-18,Monday,21,SJL4421421,0,0,0,0
SJL,2021-01-18,Monday,22,SJL4421422,0,0,0,0
SJL,2021-01-18,Monday,23,SJL4421423,0,0,0,0
SJL,2021-01-19,Tuesday,0,SJL442150,0,0,0,0
SJL,2021-01-19,Tuesday,1,SJL442151,0,0,0,0
SJL,2021-01-19,Tuesday,6,SJL442156,0,0,0,0
SJL,2021-01-19,Tuesday,7,SJL442157,0,0,0,0
SJL,2021-01-19,Tuesday,8,SJL442158,0,0,0,0
SJL,2021-01-19,Tuesday,9,SJL442159,0,0,0,0
SJL,2021-01-19,Tuesday,10,SJL4421510,0,0,0,0
SJL,2021-01-19,Tuesday,11,SJL4421511,5,4,3,3
SJL,2021-01-19,Tuesday,12,SJL4421512,12,9,9,7
SJL,2021-01-19,Tuesday,13,SJL4421513,14,11,10,8
SJL,2021-01-19,Tuesday,14,SJL4421514,13,10,9,7
SJL,2021-01-19,Tuesday,15,SJL4421515,9,7,6,5
SJL,2021-01-19,Tuesday,16,SJL4421516,7,5,5,4
SJL,2021-01-19,Tuesday,17,SJL4421517,10,7,7,5
SJL,2021-01-19,Tuesday,18,SJL4421518,15,11,11,8
SJL,2021-01-19,Tuesday,19,SJL4421519,13,10,9,7
SJL,2021-01-19,Tuesday,20,SJL4421520,0,0,0,0
SJL,2021-01-19,Tuesday,21,SJL4421521,0,0,0,0
SJL,2021-01-19,Tuesday,22,SJL4421522,0,0,0,0
SJL,2021-01-19,Tuesday,23,SJL4421523,0,0,0,0
SJL,2021-01-20,Wednesday,0,SJL442160,0,0,0,0
SJL,2021-01-20,Wednesday,1,SJL442161,0,0,0,0
SJL,2021-01-20,Wednesday,6,SJL442166,0,0,0,0
SJL,2021-01-20,Wednesday,7,SJL442167,0,0,0,0
SJL,2021-01-20,Wednesday,8,SJL442168,0,0,0,0
SJL,2021-01-20,Wednesday,9,SJL442169,0,0,0,0
SJL,2021-01-20,Wednesday,10,SJL4421610,0,0,0,0
SJL,2021-01-20,Wednesday,11,SJL4421611,3,4,4,4
SJL,2021-01-20,Wednesday,12,SJL4421612,8,12,11,10
SJL,2021-01-20,Wednesday,13,SJL4421613,8,11,10,9
SJL,2021-01-20,Wednesday,14,SJL4421614,6,8,7,7
SJL,2021-01-20,Wednesday,15,SJL4421615,5,7,6,6
SJL,2021-01-20,Wednesday,16,SJL4421616,4,6,5,5
SJL,2021-01-20,Wednesday,17,SJL4421617,4,6,5,5
SJL,2021-01-20,Wednesday,18,SJL4421618,8,11,10,9
SJL,2021-01-20,Wednesday,19,SJL4421619,5,8,7,6
SJL,2021-01-20,Wednesday,20,SJL4421620,0,0,0,0
SJL,2021-01-20,Wednesday,21,SJL4421621,0,0,0,0
SJL,2021-01-20,Wednesday,22,SJL4421622,0,0,0,0
SJL,2021-01-20,Wednesday,23,SJL4421623,0,0,0,0
SJL,2021-01-21,Thursday,0,SJL442170,0,0,0,0
SJL,2021-01-21,Thursday,1,SJL442171,0,0,0,0
SJL,2021-01-21,Thursday,6,SJL442176,0,0,0,0
SJL,2021-01-21,Thursday,7,SJL442177,0,0,0,0
SJL,2021-01-21,Thursday,8,SJL442178,0,0,0,0
SJL,2021-01-21,Thursday,9,SJL442179,0,0,0,0
SJL,2021-01-21,Thursday,10,SJL4421710,0,0,0,0
SJL,2021-01-21,Thursday,11,SJL4421711,2,3,3,2
SJL,2021-01-21,Thursday,12,SJL4421712,8,10,9,9
SJL,2021-01-21,Thursday,13,SJL4421713,8,10,9,8
SJL,2021-01-21,Thursday,14,SJL4421714,9,11,10,9
SJL,2021-01-21,Thursday,15,SJL4421715,4,5,5,4
SJL,2021-01-21,Thursday,16,SJL4421716,5,6,6,5
SJL,2021-01-21,Thursday,17,SJL4421717,5,7,6,6
SJL,2021-01-21,Thursday,18,SJL4421718,9,11,10,9
SJL,2021-01-21,Thursday,19,SJL4421719,6,8,7,7
SJL,2021-01-21,Thursday,20,SJL4421720,0,0,0,0
SJL,2021-01-21,Thursday,21,SJL4421721,0,0,0,0
SJL,2021-01-21,Thursday,22,SJL4421722,0,0,0,0
SJL,2021-01-21,Thursday,23,SJL4421723,0,0,0,0
CUZ,2021-01-08,Friday,0,CUZ442040,0,0,0,0
CUZ,2021-01-08,Friday,1,CUZ442041,0,0,0,0
CUZ,2021-01-08,Friday,3,CUZ442043,0,0,0,0
CUZ,2021-01-08,Friday,7,CUZ442047,0,0,0,0
CUZ,2021-01-08,Friday,8,CUZ442048,0,0,0,0
CUZ,2021-01-08,Friday,9,CUZ442049,0,0,0,0
CUZ,2021-01-08,Friday,10,CUZ4420410,2,2,2,2
CUZ,2021-01-08,Friday,11,CUZ4420411,3,4,4,4
CUZ,2021-01-08,Friday,12,CUZ4420412,11,16,17,13
CUZ,2021-01-08,Friday,13,CUZ4420413,14,20,20,16
CUZ,2021-01-08,Friday,14,CUZ4420414,9,12,13,10
CUZ,2021-01-08,Friday,15,CUZ4420415,8,12,12,10
CUZ,2021-01-08,Friday,16,CUZ4420416,7,9,10,8
CUZ,2021-01-08,Friday,17,CUZ4420417,9,13,13,11
CUZ,2021-01-08,Friday,18,CUZ4420418,12,17,17,14
CUZ,2021-01-08,Friday,19,CUZ4420419,19,27,28,22
CUZ,2021-01-08,Friday,20,CUZ4420420,14,20,21,17
CUZ,2021-01-08,Friday,21,CUZ4420421,4,5,5,4
CUZ,2021-01-08,Friday,22,CUZ4420422,1,1,1,1
CUZ,2021-01-08,Friday,23,CUZ4420423,0,0,0,0
CUZ,2021-01-09,Saturday,0,CUZ442050,0,0,0,0
CUZ,2021-01-09,Saturday,1,CUZ442051,0,0,0,0
CUZ,2021-01-09,Saturday,3,CUZ442053,0,0,0,0
CUZ,2021-01-09,Saturday,7,CUZ442057,0,0,0,0
CUZ,2021-01-09,Saturday,8,CUZ442058,0,0,0,0
CUZ,2021-01-09,Saturday,9,CUZ442059,0,0,0,0
CUZ,2021-01-09,Saturday,10,CUZ4420510,1,3,3,2
CUZ,2021-01-09,Saturday,11,CUZ4420511,3,5,5,5
CUZ,2021-01-09,Saturday,12,CUZ4420512,7,13,13,12
CUZ,2021-01-09,Saturday,13,CUZ4420513,10,19,19,18
CUZ,2021-01-09,Saturday,14,CUZ4420514,8,15,15,14
CUZ,2021-01-09,Saturday,15,CUZ4420515,5,10,10,10
CUZ,2021-01-09,Saturday,16,CUZ4420516,6,11,11,10
CUZ,2021-01-09,Saturday,17,CUZ4420517,7,13,13,12
CUZ,2021-01-09,Saturday,18,CUZ4420518,11,20,20,19
CUZ,2021-01-09,Saturday,19,CUZ4420519,13,25,25,24
CUZ,2021-01-09,Saturday,20,CUZ4420520,9,17,17,16
CUZ,2021-01-09,Saturday,21,CUZ4420521,4,7,7,7
CUZ,2021-01-09,Saturday,22,CUZ4420522,0,1,1,1
CUZ,2021-01-09,Saturday,23,CUZ4420523,0,0,0,0
CUZ,2021-01-10,Sunday,0,CUZ442060,0,0,0,0
CUZ,2021-01-10,Sunday,1,CUZ442061,0,0,0,0
CUZ,2021-01-10,Sunday,3,CUZ442063,0,0,0,0
CUZ,2021-01-10,Sunday,7,CUZ442067,0,0,0,0
CUZ,2021-01-10,Sunday,8,CUZ442068,0,0,0,0
CUZ,2021-01-10,Sunday,9,CUZ442069,0,0,0,0
CUZ,2021-01-10,Sunday,10,CUZ4420610,2,4,4,4
CUZ,2021-01-10,Sunday,11,CUZ4420611,4,7,7,8
CUZ,2021-01-10,Sunday,12,CUZ4420612,12,20,20,23
CUZ,2021-01-10,Sunday,13,CUZ4420613,15,25,25,28
CUZ,2021-01-10,Sunday,14,CUZ4420614,12,20,20,22
CUZ,2021-01-10,Sunday,15,CUZ4420615,7,12,12,13
CUZ,2021-01-10,Sunday,16,CUZ4420616,6,9,9,10
CUZ,2021-01-10,Sunday,17,CUZ4420617,7,12,12,14
CUZ,2021-01-10,Sunday,18,CUZ4420618,10,16,16,18
CUZ,2021-01-10,Sunday,19,CUZ4420619,10,17,17,19
CUZ,2021-01-10,Sunday,20,CUZ4420620,7,11,11,13
CUZ,2021-01-10,Sunday,21,CUZ4420621,4,6,6,7
CUZ,2021-01-10,Sunday,22,CUZ4420622,0,1,1,1
CUZ,2021-01-10,Sunday,23,CUZ4420623,0,0,0,0
CUZ,2021-01-11,Monday,0,CUZ442070,0,0,0,0
CUZ,2021-01-11,Monday,1,CUZ442071,0,0,0,0
CUZ,2021-01-11,Monday,3,CUZ442073,0,0,0,0
CUZ,2021-01-11,Monday,7,CUZ442077,0,0,0,0
CUZ,2021-01-11,Monday,8,CUZ442078,0,0,0,0
CUZ,2021-01-11,Monday,9,CUZ442079,0,0,0,0
CUZ,2021-01-11,Monday,10,CUZ4420710,3,4,4,5
CUZ,2021-01-11,Monday,11,CUZ4420711,5,6,6,8
CUZ,2021-01-11,Monday,12,CUZ4420712,10,14,14,18
CUZ,2021-01-11,Monday,13,CUZ4420713,12,17,17,21
CUZ,2021-01-11,Monday,14,CUZ4420714,9,12,12,15
CUZ,2021-01-11,Monday,15,CUZ4420715,7,10,10,13
CUZ,2021-01-11,Monday,16,CUZ4420716,8,11,11,13
CUZ,2021-01-11,Monday,17,CUZ4420717,8,11,11,13
CUZ,2021-01-11,Monday,18,CUZ4420718,14,19,19,24
CUZ,2021-01-11,Monday,19,CUZ4420719,16,22,22,27
CUZ,2021-01-11,Monday,20,CUZ4420720,17,23,23,29
CUZ,2021-01-11,Monday,21,CUZ4420721,7,10,10,12
CUZ,2021-01-11,Monday,22,CUZ4420722,1,1,1,1
CUZ,2021-01-11,Monday,23,CUZ4420723,0,0,0,0
CUZ,2021-01-12,Tuesday,0,CUZ442080,0,0,0,0
CUZ,2021-01-12,Tuesday,1,CUZ442081,0,0,0,0
CUZ,2021-01-12,Tuesday,3,CUZ442083,0,0,0,0
CUZ,2021-01-12,Tuesday,7,CUZ442087,0,0,0,0
CUZ,2021-01-12,Tuesday,8,CUZ442088,0,0,0,0
CUZ,2021-01-12,Tuesday,9,CUZ442089,0,0,0,0
CUZ,2021-01-12,Tuesday,10,CUZ4420810,2,3,3,2
CUZ,2021-01-12,Tuesday,11,CUZ4420811,5,5,5,5
CUZ,2021-01-12,Tuesday,12,CUZ4420812,12,13,13,12
CUZ,2021-01-12,Tuesday,13,CUZ4420813,15,17,17,15
CUZ,2021-01-12,Tuesday,14,CUZ4420814,13,15,15,13
CUZ,2021-01-12,Tuesday,15,CUZ4420815,10,11,11,10
CUZ,2021-01-12,Tuesday,16,CUZ4420816,8,10,10,8
CUZ,2021-01-12,Tuesday,17,CUZ4420817,12,14,14,12
CUZ,2021-01-12,Tuesday,18,CUZ4420818,16,19,19,17
CUZ,2021-01-12,Tuesday,19,CUZ4420819,21,24,24,22
CUZ,2021-01-12,Tuesday,20,CUZ4420820,18,21,21,18
CUZ,2021-01-12,Tuesday,21,CUZ4420821,5,6,6,6
CUZ,2021-01-12,Tuesday,22,CUZ4420822,1,1,1,1
CUZ,2021-01-12,Tuesday,23,CUZ4420823,0,0,0,0
CUZ,2021-01-13,Wednesday,0,CUZ442090,0,0,0,0
CUZ,2021-01-13,Wednesday,1,CUZ442091,0,0,0,0
CUZ,2021-01-13,Wednesday,3,CUZ442093,0,0,0,0
CUZ,2021-01-13,Wednesday,7,CUZ442097,0,0,0,0
CUZ,2021-01-13,Wednesday,8,CUZ442098,0,0,0,0
CUZ,2021-01-13,Wednesday,9,CUZ442099,0,0,0,0
CUZ,2021-01-13,Wednesday,10,CUZ4420910,3,4,4,4
CUZ,2021-01-13,Wednesday,11,CUZ4420911,4,7,7,6
CUZ,2021-01-13,Wednesday,12,CUZ4420912,8,12,12,10
CUZ,2021-01-13,Wednesday,13,CUZ4420913,11,18,18,15
CUZ,2021-01-13,Wednesday,14,CUZ4420914,8,12,12,10
CUZ,2021-01-13,Wednesday,15,CUZ4420915,6,9,9,8
CUZ,2021-01-13,Wednesday,16,CUZ4420916,7,11,11,9
CUZ,2021-01-13,Wednesday,17,CUZ4420917,9,14,14,12
CUZ,2021-01-13,Wednesday,18,CUZ4420918,11,17,17,14
CUZ,2021-01-13,Wednesday,19,CUZ4420919,17,27,27,23
CUZ,2021-01-13,Wednesday,20,CUZ4420920,13,20,20,18
CUZ,2021-01-13,Wednesday,21,CUZ4420921,5,8,8,7
CUZ,2021-01-13,Wednesday,22,CUZ4420922,0,1,1,1
CUZ,2021-01-13,Wednesday,23,CUZ4420923,0,0,0,0
CUZ,2021-01-14,Thursday,0,CUZ442100,0,0,0,0
CUZ,2021-01-14,Thursday,1,CUZ442101,0,0,0,0
CUZ,2021-01-14,Thursday,3,CUZ442103,0,0,0,0
CUZ,2021-01-14,Thursday,7,CUZ442107,0,0,0,0
CUZ,2021-01-14,Thursday,8,CUZ442108,0,0,0,0
CUZ,2021-01-14,Thursday,9,CUZ442109,0,0,0,0
CUZ,2021-01-14,Thursday,10,CUZ4421010,3,4,4,3
CUZ,2021-01-14,Thursday,11,CUZ4421011,4,6,6,5
CUZ,2021-01-14,Thursday,12,CUZ4421012,12,18,18,16
CUZ,2021-01-14,Thursday,13,CUZ4421013,12,17,17,16
CUZ,2021-01-14,Thursday,14,CUZ4421014,10,15,15,13
CUZ,2021-01-14,Thursday,15,CUZ4421015,6,10,10,9
CUZ,2021-01-14,Thursday,16,CUZ4421016,7,11,11,10
CUZ,2021-01-14,Thursday,17,CUZ4421017,12,18,18,16
CUZ,2021-01-14,Thursday,18,CUZ4421018,14,21,21,19
CUZ,2021-01-14,Thursday,19,CUZ4421019,15,23,23,20
CUZ,2021-01-14,Thursday,20,CUZ4421020,9,13,13,12
CUZ,2021-01-14,Thursday,21,CUZ4421021,3,5,5,5
CUZ,2021-01-14,Thursday,22,CUZ4421022,0,0,0,0
CUZ,2021-01-14,Thursday,23,CUZ4421023,0,0,0,0
CUZ,2021-01-15,Friday,0,CUZ442110,0,0,0,0
CUZ,2021-01-15,Friday,1,CUZ442111,0,0,0,0
CUZ,2021-01-15,Friday,3,CUZ442113,0,0,0,0
CUZ,2021-01-15,Friday,7,CUZ442117,0,0,0,0
CUZ,2021-01-15,Friday,8,CUZ442118,0,0,0,0
CUZ,2021-01-15,Friday,9,CUZ442119,0,0,0,0
CUZ,2021-01-15,Friday,10,CUZ4421110,2,2,2,2
CUZ,2021-01-15,Friday,11,CUZ4421111,3,4,4,4
CUZ,2021-01-15,Friday,12,CUZ4421112,11,16,16,15
CUZ,2021-01-15,Friday,13,CUZ4421113,13,20,20,18
CUZ,2021-01-15,Friday,14,CUZ4421114,8,12,12,12
CUZ,2021-01-15,Friday,15,CUZ4421115,8,12,12,11
CUZ,2021-01-15,Friday,16,CUZ4421116,6,9,9,9
CUZ,2021-01-15,Friday,17,CUZ4421117,9,13,13,12
CUZ,2021-01-15,Friday,18,CUZ4421118,11,17,17,15
CUZ,2021-01-15,Friday,19,CUZ4421119,18,27,27,25
CUZ,2021-01-15,Friday,20,CUZ4421120,13,20,20,19
CUZ,2021-01-15,Friday,21,CUZ4421121,3,5,5,5
CUZ,2021-01-15,Friday,22,CUZ4421122,1,1,1,1
CUZ,2021-01-15,Friday,23,CUZ4421123,0,0,0,0
CUZ,2021-01-16,Saturday,0,CUZ442120,0,0,0,0
CUZ,2021-01-16,Saturday,1,CUZ442121,0,0,0,0
CUZ,2021-01-16,Saturday,3,CUZ442123,0,0,0,0
CUZ,2021-01-16,Saturday,7,CUZ442127,0,0,0,0
CUZ,2021-01-16,Saturday,8,CUZ442128,0,0,0,0
CUZ,2021-01-16,Saturday,9,CUZ442129,0,0,0,0
CUZ,2021-01-16,Saturday,10,CUZ4421210,2,3,3,3
CUZ,2021-01-16,Saturday,11,CUZ4421211,3,5,5,5
CUZ,2021-01-16,Saturday,12,CUZ4421212,7,13,13,12
CUZ,2021-01-16,Saturday,13,CUZ4421213,11,19,19,19
CUZ,2021-01-16,Saturday,14,CUZ4421214,9,15,15,15
CUZ,2021-01-16,Saturday,15,CUZ4421215,6,10,10,10
CUZ,2021-01-16,Saturday,16,CUZ4421216,7,11,11,11
CUZ,2021-01-16,Saturday,17,CUZ4421217,8,13,13,13
CUZ,2021-01-16,Saturday,18,CUZ4421218,12,20,20,20
CUZ,2021-01-16,Saturday,19,CUZ4421219,15,25,25,25
CUZ,2021-01-16,Saturday,20,CUZ4421220,10,17,17,16
CUZ,2021-01-16,Saturday,21,CUZ4421221,4,7,7,7
CUZ,2021-01-16,Saturday,22,CUZ4421222,0,1,1,1
CUZ,2021-01-16,Saturday,23,CUZ4421223,0,0,0,0
CUZ,2021-01-17,Sunday,0,CUZ442130,0,0,0,0
CUZ,2021-01-17,Sunday,1,CUZ442131,0,0,0,0
CUZ,2021-01-17,Sunday,3,CUZ442133,0,0,0,0
CUZ,2021-01-17,Sunday,7,CUZ442137,0,0,0,0
CUZ,2021-01-17,Sunday,8,CUZ442138,0,0,0,0
CUZ,2021-01-17,Sunday,9,CUZ442139,0,0,0,0
CUZ,2021-01-17,Sunday,10,CUZ4421310,3,4,4,4
CUZ,2021-01-17,Sunday,11,CUZ4421311,5,7,7,8
CUZ,2021-01-17,Sunday,12,CUZ4421312,15,20,20,22
CUZ,2021-01-17,Sunday,13,CUZ4421313,18,25,25,26
CUZ,2021-01-17,Sunday,14,CUZ4421314,14,20,20,21
CUZ,2021-01-17,Sunday,15,CUZ4421315,8,12,12,12
CUZ,2021-01-17,Sunday,16,CUZ4421316,7,9,9,10
CUZ,2021-01-17,Sunday,17,CUZ4421317,9,12,12,13
CUZ,2021-01-17,Sunday,18,CUZ4421318,12,16,16,17
CUZ,2021-01-17,Sunday,19,CUZ4421319,12,17,17,18
CUZ,2021-01-17,Sunday,20,CUZ4421320,8,11,11,12
CUZ,2021-01-17,Sunday,21,CUZ4421321,4,6,6,6
CUZ,2021-01-17,Sunday,22,CUZ4421322,1,1,1,1
CUZ,2021-01-17,Sunday,23,CUZ4421323,0,0,0,0
CUZ,2021-01-18,Monday,0,CUZ442140,0,0,0,0
CUZ,2021-01-18,Monday,1,CUZ442141,0,0,0,0
CUZ,2021-01-18,Monday,3,CUZ442143,0,0,0,0
CUZ,2021-01-18,Monday,7,CUZ442147,0,0,0,0
CUZ,2021-01-18,Monday,8,CUZ442148,0,0,0,0
CUZ,2021-01-18,Monday,9,CUZ442149,0,0,0,0
CUZ,2021-01-18,Monday,10,CUZ4421410,3,4,4,5
CUZ,2021-01-18,Monday,11,CUZ4421411,4,6,6,8
CUZ,2021-01-18,Monday,12,CUZ4421412,9,14,14,17
CUZ,2021-01-18,Monday,13,CUZ4421413,11,17,17,20
CUZ,2021-01-18,Monday,14,CUZ4421414,8,12,12,15
CUZ,2021-01-18,Monday,15,CUZ4421415,6,10,10,12
CUZ,2021-01-18,Monday,16,CUZ4421416,7,11,11,13
CUZ,2021-01-18,Monday,17,CUZ4421417,7,11,11,13
CUZ,2021-01-18,Monday,18,CUZ4421418,12,19,19,24
CUZ,2021-01-18,Monday,19,CUZ4421419,14,22,22,27
CUZ,2021-01-18,Monday,20,CUZ4421420,15,23,23,28
CUZ,2021-01-18,Monday,21,CUZ4421421,6,10,10,12
CUZ,2021-01-18,Monday,22,CUZ4421422,1,1,1,1
CUZ,2021-01-18,Monday,23,CUZ4421423,0,0,0,0
CUZ,2021-01-19,Tuesday,0,CUZ442150,0,0,0,0
CUZ,2021-01-19,Tuesday,1,CUZ442151,0,0,0,0
CUZ,2021-01-19,Tuesday,3,CUZ442153,0,0,0,0
CUZ,2021-01-19,Tuesday,7,CUZ442157,0,0,0,0
CUZ,2021-01-19,Tuesday,8,CUZ442158,0,0,0,0
CUZ,2021-01-19,Tuesday,9,CUZ442159,0,0,0,0
CUZ,2021-01-19,Tuesday,10,CUZ4421510,3,3,3,2
CUZ,2021-01-19,Tuesday,11,CUZ4421511,5,5,5,5
CUZ,2021-01-19,Tuesday,12,CUZ4421512,13,13,13,12
CUZ,2021-01-19,Tuesday,13,CUZ4421513,17,17,17,15
CUZ,2021-01-19,Tuesday,14,CUZ4421514,15,15,15,14
CUZ,2021-01-19,Tuesday,15,CUZ4421515,11,11,11,10
CUZ,2021-01-19,Tuesday,16,CUZ4421516,10,10,10,9
CUZ,2021-01-19,Tuesday,17,CUZ4421517,14,14,14,12
CUZ,2021-01-19,Tuesday,18,CUZ4421518,19,19,19,17
CUZ,2021-01-19,Tuesday,19,CUZ4421519,24,24,24,22
CUZ,2021-01-19,Tuesday,20,CUZ4421520,21,21,21,19
CUZ,2021-01-19,Tuesday,21,CUZ4421521,6,6,6,6
CUZ,2021-01-19,Tuesday,22,CUZ4421522,1,1,1,1
CUZ,2021-01-19,Tuesday,23,CUZ4421523,0,0,0,0
CUZ,2021-01-20,Wednesday,0,CUZ442160,0,0,0,0
CUZ,2021-01-20,Wednesday,1,CUZ442161,0,0,0,0
CUZ,2021-01-20,Wednesday,3,CUZ442163,0,0,0,0
CUZ,2021-01-20,Wednesday,7,CUZ442167,0,0,0,0
CUZ,2021-01-20,Wednesday,8,CUZ442168,0,0,0,0
CUZ,2021-01-20,Wednesday,9,CUZ442169,0,0,0,0
CUZ,2021-01-20,Wednesday,10,CUZ4421610,2,4,4,4
CUZ,2021-01-20,Wednesday,11,CUZ4421611,4,7,7,6
CUZ,2021-01-20,Wednesday,12,CUZ4421612,7,12,12,11
CUZ,2021-01-20,Wednesday,13,CUZ4421613,10,18,18,16
CUZ,2021-01-20,Wednesday,14,CUZ4421614,7,12,12,11
CUZ,2021-01-20,Wednesday,15,CUZ4421615,5,9,9,9
CUZ,2021-01-20,Wednesday,16,CUZ4421616,6,11,11,10
CUZ,2021-01-20,Wednesday,17,CUZ4421617,8,14,14,13
CUZ,2021-01-20,Wednesday,18,CUZ4421618,10,17,17,15
CUZ,2021-01-20,Wednesday,19,CUZ4421619,16,27,27,25
CUZ,2021-01-20,Wednesday,20,CUZ4421620,12,20,20,19
CUZ,2021-01-20,Wednesday,21,CUZ4421621,5,8,8,8
CUZ,2021-01-20,Wednesday,22,CUZ4421622,0,1,1,1
CUZ,2021-01-20,Wednesday,23,CUZ4421623,0,0,0,0
CUZ,2021-01-21,Thursday,0,CUZ442170,0,0,0,0
